  -1.0000000e+00   7.9797980e-01   3.8488930e+00
  -1.0000000e+00   8.1818182e-01   3.7603306e+00
  -1.0000000e+00   8.3838384e-01   3.6725844e+00
  -1.0000000e+00   8.5858586e-01   3.5856545e+00
  -1.0000000e+00   8.7878788e-01   3.4995409e+00
  -1.0000000e+00   8.9898990e-01   3.4142434e+00
  -1.0000000e+00   9.1919192e-01   3.3297623e+00
  -1.0000000e+00   9.3939394e-01   3.2460973e+00
  -1.0000000e+00   9.5959596e-01   3.1632486e+00
  -1.0000000e+00   9.7979798e-01   3.0812162e+00
  -1.0000000e+00   1.0000000e+00   3.0000000e+00
  -9.7979798e-01  -1.0000000e+00   1.5079992e+01
  -9.7979798e-01  -9.7979798e-01   1.4918784e+01
  -9.7979798e-01  -9.5959596e-01   1.4758392e+01
  -9.7979798e-01  -9.3939394e-01   1.4598816e+01
  -9.7979798e-01  -9.1919192e-01   1.4440057e+01
  -9.7979798e-01  -8.9898990e-01   1.4282114e+01
  -9.7979798e-01  -8.7878788e-01   1.4124987e+01
  -9.7979798e-01  -8.5858586e-01   1.3968677e+01
  -9.7979798e-01  -8.3838384e-01   1.3813182e+01
  -9.7979798e-01  -8.1818182e-01   1.3658504e+01
  -9.7979798e-01  -7.9797980e-01   1.3504642e+01
  -9.7979798e-01  -7.7777778e-01   1.3351597e+01
  -9.7979798e-01  -7.5757576e-01   1.3199367e+01
  -9.7979798e-01  -7.3737374e-01   1.3047954e+01
  -9.7979798e-01  -7.1717172e-01   1.2897357e+01
  -9.7979798e-01  -6.9696970e-01   1.2747577e+01
  -9.7979798e-01  -6.7676768e-01   1.2598612e+01
  -9.7979798e-01  -6.5656566e-01   1.2450464e+01
  -9.7979798e-01  -6.3636364e-01   1.2303132e+01
  -9.7979798e-01  -6.1616162e-01   1.2156617e+01
  -9.7979798e-01  -5.9595960e-01   1.2010917e+01
  -9.7979798e-01  -5.7575758e-01   1.1866034e+01
  -9.7979798e-01  -5.5555556e-01   1.1721967e+01
  -9.7979798e-01  -5.3535354e-01   1.1578716e+01
  -9.7979798e-01  -5.1515152e-01   1.1436282e+01
  -9.7979798e-01  -4.9494949e-01   1.1294664e+01
  -9.7979798e-01  -4.7474747e-01   1.1153862e+01
  -9.7979798e-01  -4.5454545e-01   1.1013876e+01
  -9.7979798e-01  -4.3434343e-01   1.0874707e+01
  -9.7979798e-01  -4.1414141e-01   1.0736353e+01
  -9.7979798e-01  -3.9393939e-01   1.0598816e+01
  -9.7979798e-01  -3.7373737e-01   1.0462096e+01
  -9.7979798e-01  -3.5353535e-01   1.0326191e+01
  -9.7979798e-01  -3.3333333e-01   1.0191103e+01
  -9.7979798e-01  -3.1313131e-01   1.0056831e+01
  -9.7979798e-01  -2.9292929e-01   9.9233752e+00
  -9.7979798e-01  -2.7272727e-01   9.7907356e+00
  -9.7979798e-01  -2.5252525e-01   9.6589124e+00
  -9.7979798e-01  -2.3232323e-01   9.5279053e+00
  -9.7979798e-01  -2.1212121e-01   9.3977145e+00
  -9.7979798e-01  -1.9191919e-01   9.2683400e+00
  -9.7979798e-01  -1.7171717e-01   9.1397817e+00
  -9.7979798e-01  -1.5151515e-01   9.0120396e+00
  -9.7979798e-01  -1.3131313e-01   8.8851138e+00
  -9.7979798e-01  -1.1111111e-01   8.7590042e+00
  -9.7979798e-01  -9.0909091e-02   8.6337108e+00
  -9.7979798e-01  -7.0707071e-02   8.5092338e+00
  -9.7979798e-01  -5.0505051e-02   8.3855729e+00
  -9.7979798e-01  -3.0303030e-02   8.2627283e+00
  -9.7979798e-01  -1.0101010e-02   8.1406999e+00
  -9.7979798e-01   1.0101010e-02   8.0194878e+00
  -9.7979798e-01   3.0303030e-02   7.8990919e+00
  -9.7979798e-01   5.0505051e-02   7.7795123e+00
  -9.7979798e-01   7.0707071e-02   7.6607489e+00
  -9.7979798e-01   9.0909091e-02   7.5428018e+00
  -9.7979798e-01   1.1111111e-01   7.4256708e+00
  -9.7979798e-01   1.3131313e-01   7.3093562e+00
  -9.7979798e-01   1.5151515e-01   7.1938578e+00
  -9.7979798e-01   1.7171717e-01   7.0791756e+00
  -9.7979798e-01   1.9191919e-01   6.9653097e+00
  -9.7979798e-01   2.1212121e-01   6.8522600e+00
  -9.7979798e-01   2.3232323e-01   6.7400265e+00
  -9.7979798e-01   2.5252525e-01   6.6286093e+00
  -9.7979798e-01   2.7272727e-01   6.5180084e+00
  -9.7979798e-01   2.9292929e-01   6.4082237e+00
  -9.7979798e-01   3.1313131e-01   6.2992552e+00
  -9.7979798e-01   3.3333333e-01   6.1911029e+00
  -9.7979798e-01   3.5353535e-01   6.0837670e+00
  -9.7979798e-01   3.7373737e-01   5.9772472e+00
  -9.7979798e-01   3.9393939e-01   5.8715437e+00
  -9.7979798e-01   4.1414141e-01   5.7666565e+00
  -9.7979798e-01   4.3434343e-01   5.6625855e+00
  -9.7979798e-01   4.5454545e-01   5.5593307e+00
  -9.7979798e-01   4.7474747e-01   5.4568922e+00
  -9.7979798e-01   4.9494949e-01   5.3552699e+00
  -9.7979798e-01   5.1515152e-01   5.2544638e+00
  -9.7979798e-01   5.3535354e-01   5.1544740e+00
  -9.7979798e-01   5.5555556e-01   5.0553005e+00
  -9.7979798e-01   5.7575758e-01   4.9569432e+00
  -9.7979798e-01   5.9595960e-01   4.8594021e+00
  -9.7979798e-01   6.1616162e-01   4.7626773e+00
  -9.7979798e-01   6.3636364e-01   4.6667687e+00
  -9.7979798e-01   6.5656566e-01   4.5716764e+00
  -9.7979798e-01   6.7676768e-01   4.4774003e+00
  -9.7979798e-01   6.9696970e-01   4.3839404e+00
  -9.7979798e-01   7.1717172e-01   4.2912968e+00
  -9.7979798e-01   7.3737374e-01   4.1994694e+00
  -9.7979798e-01   7.5757576e-01   4.1084583e+00
  -9.7979798e-01   7.7777778e-01   4.0182634e+00
  -9.7979798e-01   7.9797980e-01   3.9288848e+00
  -9.7979798e-01   8.1818182e-01   3.8403224e+00
  -9.7979798e-01   8.3838384e-01   3.7525763e+00
  -9.7979798e-01   8.5858586e-01   3.6656464e+00
  -9.7979798e-01   8.7878788e-01   3.5795327e+00
  -9.7979798e-01   8.9898990e-01   3.4942353e+00
  -9.7979798e-01   9.1919192e-01   3.4097541e+00
  -9.7979798e-01   9.3939394e-01   3.3260892e+00
  -9.7979798e-01   9.5959596e-01   3.2432405e+00
  -9.7979798e-01   9.7979798e-01   3.1612080e+00
  -9.7979798e-01   1.0000000e+00   3.0799918e+00
  -9.5959596e-01  -1.0000000e+00   1.5158351e+01
  -9.5959596e-01  -9.7979798e-01   1.4997143e+01
  -9.5959596e-01  -9.5959596e-01   1.4836751e+01
  -9.5959596e-01  -9.3939394e-01   1.4677176e+01
  -9.5959596e-01  -9.1919192e-01   1.4518416e+01
  -9.5959596e-01  -8.9898990e-01   1.4360473e+01
  -9.5959596e-01  -8.7878788e-01   1.4203347e+01
  -9.5959596e-01  -8.5858586e-01   1.4047036e+01
  -9.5959596e-01  -8.3838384e-01   1.3891542e+01
  -9.5959596e-01  -8.1818182e-01   1.3736864e+01
  -9.5959596e-01  -7.9797980e-01   1.3583002e+01
  -9.5959596e-01  -7.7777778e-01   1.3429956e+01
  -9.5959596e-01  -7.5757576e-01   1.3277727e+01
  -9.5959596e-01  -7.3737374e-01   1.3126314e+01
  -9.5959596e-01  -7.1717172e-01   1.2975717e+01
  -9.5959596e-01  -6.9696970e-01   1.2825936e+01
  -9.5959596e-01  -6.7676768e-01   1.2676972e+01
  -9.5959596e-01  -6.5656566e-01   1.2528824e+01
  -9.5959596e-01  -6.3636364e-01   1.2381492e+01
  -9.5959596e-01  -6.1616162e-01   1.2234976e+01
  -9.5959596e-01  -5.9595960e-01   1.2089277e+01
  -9.5959596e-01  -5.7575758e-01   1.1944393e+01
  -9.5959596e-01  -5.5555556e-01   1.1800326e+01
  -9.5959596e-01  -5.3535354e-01   1.1657076e+01
  -9.5959596e-01  -5.1515152e-01   1.1514641e+01
  -9.5959596e-01  -4.9494949e-01   1.1373023e+01
  -9.5959596e-01  -4.7474747e-01   1.1232221e+01
  -9.5959596e-01  -4.5454545e-01   1.1092235e+01
  -9.5959596e-01  -4.3434343e-01   1.0953066e+01
  -9.5959596e-01  -4.1414141e-01   1.0814713e+01
  -9.5959596e-01  -3.9393939e-01   1.0677176e+01
  -9.5959596e-01  -3.7373737e-01   1.0540455e+01
  -9.5959596e-01  -3.5353535e-01   1.0404551e+01
  -9.5959596e-01  -3.3333333e-01   1.0269462e+01
  -9.5959596e-01  -3.1313131e-01   1.0135190e+01
  -9.5959596e-01  -2.9292929e-01   1.0001735e+01
  -9.5959596e-01  -2.7272727e-01   9.8690950e+00
  -9.5959596e-01  -2.5252525e-01   9.7372717e+00
  -9.5959596e-01  -2.3232323e-01   9.6062647e+00
  -9.5959596e-01  -2.1212121e-01   9.4760739e+00
  -9.5959596e-01  -1.9191919e-01   9.3466993e+00
  -9.5959596e-01  -1.7171717e-01   9.2181410e+00
  -9.5959596e-01  -1.5151515e-01   9.0903989e+00
  -9.5959596e-01  -1.3131313e-01   8.9634731e+00
  -9.5959596e-01  -1.1111111e-01   8.8373635e+00
  -9.5959596e-01  -9.0909091e-02   8.7120702e+00
  -9.5959596e-01  -7.0707071e-02   8.5875931e+00
  -9.5959596e-01  -5.0505051e-02   8.4639323e+00
  -9.5959596e-01  -3.0303030e-02   8.3410876e+00
  -9.5959596e-01  -1.0101010e-02   8.2190593e+00
  -9.5959596e-01   1.0101010e-02   8.0978472e+00
  -9.5959596e-01   3.0303030e-02   7.9774513e+00
  -9.5959596e-01   5.0505051e-02   7.8578716e+00
  -9.5959596e-01   7.0707071e-02   7.7391083e+00
  -9.5959596e-01   9.0909091e-02   7.6211611e+00
  -9.5959596e-01   1.1111111e-01   7.5040302e+00
  -9.5959596e-01   1.3131313e-01   7.3877155e+00
  -9.5959596e-01   1.5151515e-01   7.2722171e+00
  -9.5959596e-01   1.7171717e-01   7.1575349e+00
  -9.5959596e-01   1.9191919e-01   7.0436690e+00
  -9.5959596e-01   2.1212121e-01   6.9306193e+00
  -9.5959596e-01   2.3232323e-01   6.8183859e+00
  -9.5959596e-01   2.5252525e-01   6.7069687e+00
  -9.5959596e-01   2.7272727e-01   6.5963677e+00
  -9.5959596e-01   2.9292929e-01   6.4865830e+00
  -9.5959596e-01   3.1313131e-01   6.3776145e+00
  -9.5959596e-01   3.3333333e-01   6.2694623e+00
  -9.5959596e-01   3.5353535e-01   6.1621263e+00
  -9.5959596e-01   3.7373737e-01   6.0556066e+00
  -9.5959596e-01   3.9393939e-01   5.9499031e+00
  -9.5959596e-01   4.1414141e-01   5.8450158e+00
  -9.5959596e-01   4.3434343e-01   5.7409448e+00
  -9.5959596e-01   4.5454545e-01   5.6376900e+00
  -9.5959596e-01   4.7474747e-01   5.5352515e+00
  -9.5959596e-01   4.9494949e-01   5.4336292e+00
  -9.5959596e-01   5.1515152e-01   5.3328232e+00
  -9.5959596e-01   5.3535354e-01   5.2328334e+00
  -9.5959596e-01   5.5555556e-01   5.1336598e+00
  -9.5959596e-01   5.7575758e-01   5.0353025e+00
  -9.5959596e-01   5.9595960e-01   4.9377615e+00
  -9.5959596e-01   6.1616162e-01   4.8410366e+00
  -9.5959596e-01   6.3636364e-01   4.7451280e+00
  -9.5959596e-01   6.5656566e-01   4.6500357e+00
  -9.5959596e-01   6.7676768e-01   4.5557596e+00
  -9.5959596e-01   6.9696970e-01   4.4622998e+00
  -9.5959596e-01   7.1717172e-01   4.3696562e+00
  -9.5959596e-01   7.3737374e-01   4.2778288e+00
  -9.5959596e-01   7.5757576e-01   4.1868177e+00
  -9.5959596e-01   7.7777778e-01   4.0966228e+00
  -9.5959596e-01   7.9797980e-01   4.0072442e+00
  -9.5959596e-01   8.1818182e-01   3.9186818e+00
  -9.5959596e-01   8.3838384e-01   3.8309356e+00
  -9.5959596e-01   8.5858586e-01   3.7440057e+00
  -9.5959596e-01   8.7878788e-01   3.6578921e+00
  -9.5959596e-01   8.9898990e-01   3.5725946e+00
  -9.5959596e-01   9.1919192e-01   3.4881135e+00
  -9.5959596e-01   9.3939394e-01   3.4044485e+00
  -9.5959596e-01   9.5959596e-01   3.3215998e+00
  -9.5959596e-01   9.7979798e-01   3.2395674e+00
  -9.5959596e-01   1.0000000e+00   3.1583512e+00
  -9.3939394e-01  -1.0000000e+00   1.5235078e+01
  -9.3939394e-01  -9.7979798e-01   1.5073870e+01
  -9.3939394e-01  -9.5959596e-01   1.4913478e+01
  -9.3939394e-01  -9.3939394e-01   1.4753903e+01
  -9.3939394e-01  -9.1919192e-01   1.4595143e+01
  -9.3939394e-01  -8.9898990e-01   1.4437200e+01
  -9.3939394e-01  -8.7878788e-01   1.4280073e+01
  -9.3939394e-01  -8.5858586e-01   1.4123763e+01
  -9.3939394e-01  -8.3838384e-01   1.3968269e+01
  -9.3939394e-01  -8.1818182e-01   1.3813590e+01
  -9.3939394e-01  -7.9797980e-01   1.3659729e+01
  -9.3939394e-01  -7.7777778e-01   1.3506683e+01
  -9.3939394e-01  -7.5757576e-01   1.3354454e+01
  -9.3939394e-01  -7.3737374e-01   1.3203041e+01
  -9.3939394e-01  -7.1717172e-01   1.3052444e+01
  -9.3939394e-01  -6.9696970e-01   1.2902663e+01
  -9.3939394e-01  -6.7676768e-01   1.2753699e+01
  -9.3939394e-01  -6.5656566e-01   1.2605550e+01
  -9.3939394e-01  -6.3636364e-01   1.2458219e+01
  -9.3939394e-01  -6.1616162e-01   1.2311703e+01
  -9.3939394e-01  -5.9595960e-01   1.2166003e+01
  -9.3939394e-01  -5.7575758e-01   1.2021120e+01
  -9.3939394e-01  -5.5555556e-01   1.1877053e+01
  -9.3939394e-01  -5.3535354e-01   1.1733803e+01
  -9.3939394e-01  -5.1515152e-01   1.1591368e+01
  -9.3939394e-01  -4.9494949e-01   1.1449750e+01
  -9.3939394e-01  -4.7474747e-01   1.1308948e+01
  -9.3939394e-01  -4.5454545e-01   1.1168962e+01
  -9.3939394e-01  -4.3434343e-01   1.1029793e+01
  -9.3939394e-01  -4.1414141e-01   1.0891440e+01
  -9.3939394e-01  -3.9393939e-01   1.0753903e+01
  -9.3939394e-01  -3.7373737e-01   1.0617182e+01
  -9.3939394e-01  -3.5353535e-01   1.0481277e+01
  -9.3939394e-01  -3.3333333e-01   1.0346189e+01
  -9.3939394e-01  -3.1313131e-01   1.0211917e+01
  -9.3939394e-01  -2.9292929e-01   1.0078461e+01
  -9.3939394e-01  -2.7272727e-01   9.9458219e+00
  -9.3939394e-01  -2.5252525e-01   9.8139986e+00
  -9.3939394e-01  -2.3232323e-01   9.6829915e+00
  -9.3939394e-01  -2.1212121e-01   9.5528007e+00
  -9.3939394e-01  -1.9191919e-01   9.4234262e+00
  -9.3939394e-01  -1.7171717e-01   9.2948679e+00
  -9.3939394e-01  -1.5151515e-01   9.1671258e+00
  -9.3939394e-01  -1.3131313e-01   9.0402000e+00
  -9.3939394e-01  -1.1111111e-01   8.9140904e+00
  -9.3939394e-01  -9.0909091e-02   8.7887971e+00
  -9.3939394e-01  -7.0707071e-02   8.6643200e+00
  -9.3939394e-01  -5.0505051e-02   8.5406591e+00
  -9.3939394e-01  -3.0303030e-02   8.4178145e+00
  -9.3939394e-01  -1.0101010e-02   8.2957861e+00
  -9.3939394e-01   1.0101010e-02   8.1745740e+00
  -9.3939394e-01   3.0303030e-02   8.0541781e+00
  -9.3939394e-01   5.0505051e-02   7.9345985e+00
  -9.3939394e-01   7.0707071e-02   7.8158351e+00
  -9.3939394e-01   9.0909091e-02   7.6978880e+00
  -9.3939394e-01   1.1111111e-01   7.5807571e+00
  -9.3939394e-01   1.3131313e-01   7.4644424e+00
  -9.3939394e-01   1.5151515e-01   7.3489440e+00
  -9.3939394e-01   1.7171717e-01   7.2342618e+00
  -9.3939394e-01   1.9191919e-01   7.1203959e+00
  -9.3939394e-01   2.1212121e-01   7.0073462e+00
  -9.3939394e-01   2.3232323e-01   6.8951127e+00
  -9.3939394e-01   2.5252525e-01   6.7836955e+00
  -9.3939394e-01   2.7272727e-01   6.6730946e+00
  -9.3939394e-01   2.9292929e-01   6.5633099e+00
  -9.3939394e-01   3.1313131e-01   6.4543414e+00
  -9.3939394e-01   3.3333333e-01   6.3461892e+00
  -9.3939394e-01   3.5353535e-01   6.2388532e+00
  -9.3939394e-01   3.7373737e-01   6.1323334e+00
  -9.3939394e-01   3.9393939e-01   6.0266299e+00
  -9.3939394e-01   4.1414141e-01   5.9217427e+00
  -9.3939394e-01   4.3434343e-01   5.8176717e+00
  -9.3939394e-01   4.5454545e-01   5.7144169e+00
  -9.3939394e-01   4.7474747e-01   5.6119784e+00
  -9.3939394e-01   4.9494949e-01   5.5103561e+00
  -9.3939394e-01   5.1515152e-01   5.4095500e+00
  -9.3939394e-01   5.3535354e-01   5.3095602e+00
  -9.3939394e-01   5.5555556e-01   5.2103867e+00
  -9.3939394e-01   5.7575758e-01   5.1120294e+00
  -9.3939394e-01   5.9595960e-01   5.0144883e+00
  -9.3939394e-01   6.1616162e-01   4.9177635e+00
  -9.3939394e-01   6.3636364e-01   4.8218549e+00
  -9.3939394e-01   6.5656566e-01   4.7267626e+00
  -9.3939394e-01   6.7676768e-01   4.6324865e+00
  -9.3939394e-01   6.9696970e-01   4.5390266e+00
  -9.3939394e-01   7.1717172e-01   4.4463830e+00
  -9.3939394e-01   7.3737374e-01   4.3545557e+00
  -9.3939394e-01   7.5757576e-01   4.2635445e+00
  -9.3939394e-01   7.7777778e-01   4.1733497e+00
  -9.3939394e-01   7.9797980e-01   4.0839710e+00
  -9.3939394e-01   8.1818182e-01   3.9954086e+00
  -9.3939394e-01   8.3838384e-01   3.9076625e+00
  -9.3939394e-01   8.5858586e-01   3.8207326e+00
  -9.3939394e-01   8.7878788e-01   3.7346189e+00
  -9.3939394e-01   8.9898990e-01   3.6493215e+00
  -9.3939394e-01   9.1919192e-01   3.5648403e+00
  -9.3939394e-01   9.3939394e-01   3.4811754e+00
  -9.3939394e-01   9.5959596e-01   3.3983267e+00
  -9.3939394e-01   9.7979798e-01   3.3162943e+00
  -9.3939394e-01   1.0000000e+00   3.2350781e+00
  -9.1919192e-01  -1.0000000e+00   1.5310172e+01
  -9.1919192e-01  -9.7979798e-01   1.5148964e+01
  -9.1919192e-01  -9.5959596e-01   1.4988573e+01
  -9.1919192e-01  -9.3939394e-01   1.4828997e+01
  -9.1919192e-01  -9.1919192e-01   1.4670238e+01
  -9.1919192e-01  -8.9898990e-01   1.4512295e+01
  -9.1919192e-01  -8.7878788e-01   1.4355168e+01
  -9.1919192e-01  -8.5858586e-01   1.4198857e+01
  -9.1919192e-01  -8.3838384e-01   1.4043363e+01
  -9.1919192e-01  -8.1818182e-01   1.3888685e+01
  -9.1919192e-01  -7.9797980e-01   1.3734823e+01
  -9.1919192e-01  -7.7777778e-01   1.3581777e+01
  -9.1919192e-01  -7.5757576e-01   1.3429548e+01
  -9.1919192e-01  -7.3737374e-01   1.3278135e+01
  -9.1919192e-01  -7.1717172e-01   1.3127538e+01
  -9.1919192e-01  -6.9696970e-01   1.2977757e+01
  -9.1919192e-01  -6.7676768e-01   1.2828793e+01
  -9.1919192e-01  -6.5656566e-01   1.2680645e+01
  -9.1919192e-01  -6.3636364e-01   1.2533313e+01
  -9.1919192e-01  -6.1616162e-01   1.2386797e+01
  -9.1919192e-01  -5.9595960e-01   1.2241098e+01
  -9.1919192e-01  -5.7575758e-01   1.2096215e+01
  -9.1919192e-01  -5.5555556e-01   1.1952148e+01
  -9.1919192e-01  -5.3535354e-01   1.1808897e+01
  -9.1919192e-01  -5.1515152e-01   1.1666463e+01
  -9.1919192e-01  -4.9494949e-01   1.1524844e+01
  -9.1919192e-01  -4.7474747e-01   1.1384042e+01
  -9.1919192e-01  -4.5454545e-01   1.1244057e+01
  -9.1919192e-01  -4.3434343e-01   1.1104887e+01
  -9.1919192e-01  -4.1414141e-01   1.0966534e+01
  -9.1919192e-01  -3.9393939e-01   1.0828997e+01
  -9.1919192e-01  -3.7373737e-01   1.0692276e+01
  -9.1919192e-01  -3.5353535e-01   1.0556372e+01
  -9.1919192e-01  -3.3333333e-01   1.0421284e+01
  -9.1919192e-01  -3.1313131e-01   1.0287012e+01
  -9.1919192e-01  -2.9292929e-01   1.0153556e+01
  -9.1919192e-01  -2.7272727e-01   1.0020916e+01
  -9.1919192e-01  -2.5252525e-01   9.8890929e+00
  -9.1919192e-01  -2.3232323e-01   9.7580859e+00
  -9.1919192e-01  -2.1212121e-01   9.6278951e+00
  -9.1919192e-01  -1.9191919e-01   9.4985206e+00
  -9.1919192e-01  -1.7171717e-01   9.3699622e+00
  -9.1919192e-01  -1.5151515e-01   9.2422202e+00
  -9.1919192e-01  -1.3131313e-01   9.1152944e+00
  -9.1919192e-01  -1.1111111e-01   8.9891848e+00
  -9.1919192e-01  -9.0909091e-02   8.8638914e+00
  -9.1919192e-01  -7.0707071e-02   8.7394143e+00
  -9.1919192e-01  -5.0505051e-02   8.6157535e+00
  -9.1919192e-01  -3.0303030e-02   8.4929089e+00
  -9.1919192e-01  -1.0101010e-02   8.3708805e+00
  -9.1919192e-01   1.0101010e-02   8.2496684e+00
  -9.1919192e-01   3.0303030e-02   8.1292725e+00
  -9.1919192e-01   5.0505051e-02   8.0096929e+00
  -9.1919192e-01   7.0707071e-02   7.8909295e+00
  -9.1919192e-01   9.0909091e-02   7.7729823e+00
  -9.1919192e-01   1.1111111e-01   7.6558514e+00
  -9.1919192e-01   1.3131313e-01   7.5395368e+00
  -9.1919192e-01   1.5151515e-01   7.4240384e+00
  -9.1919192e-01   1.7171717e-01   7.3093562e+00
  -9.1919192e-01   1.9191919e-01   7.1954903e+00
  -9.1919192e-01   2.1212121e-01   7.0824406e+00
  -9.1919192e-01   2.3232323e-01   6.9702071e+00
  -9.1919192e-01   2.5252525e-01   6.8587899e+00
  -9.1919192e-01   2.7272727e-01   6.7481890e+00
  -9.1919192e-01   2.9292929e-01   6.6384042e+00
  -9.1919192e-01   3.1313131e-01   6.5294358e+00
  -9.1919192e-01   3.3333333e-01   6.4212835e+00
  -9.1919192e-01   3.5353535e-01   6.3139476e+00
  -9.1919192e-01   3.7373737e-01   6.2074278e+00
  -9.1919192e-01   3.9393939e-01   6.1017243e+00
  -9.1919192e-01   4.1414141e-01   5.9968371e+00
  -9.1919192e-01   4.3434343e-01   5.8927660e+00
  -9.1919192e-01   4.5454545e-01   5.7895113e+00
  -9.1919192e-01   4.7474747e-01   5.6870727e+00
